GAME_ID,POSSESSION_ID,TEAM_ID,START_X,START_Y,END_X,DISTANCE,DURATION,THIRD,DOMINANT_ZONE,ENTRY_ZONE,EXIT_ZONE,START_TIME,END_TIME,DEF_WIDTH,SHOT,XG,GOAL,TURNOVER,TEAM_0_SCORE,TEAM_1_SCORE,SCORE_STATE
149,209927,0,55.13018,30.331024,106.6967,51.56652,72,middle_third,wide,central,wide,228,299,12.224,False,0.0,False,False,1.0,0.0,winning
149,210033,1,35.11269,55.59401,17.003162,18.109528,61,final_third,central,central,wide,408,468,13.68,True,0.4863874563394328,False,False,1.0,0.0,losing
149,210209,1,54.43145,42.77558,10.037795,44.393654,96,middle_third,central,central,wide,674,769,14.034,False,0.0,False,False,1.0,0.0,losing
149,210278,0,64.56099,29.749022,77.38445,12.823463,21,middle_third,central,central,central,892,912,12.698,False,0.0,False,True,1.0,0.0,winning
149,210307,0,80.61647,35.785072,101.389534,20.773064,69,final_third,central,central,wide,957,1025,14.225,False,0.0,False,True,1.0,0.0,winning
149,210386,1,38.542255,40.417328,10.382928,28.159328,85,final_third,wide,central,wide,1123,1207,14.529,False,0.0,False,False,1.0,0.0,losing
149,210446,1,30.998861,17.61536,10.340076,20.658785,42,final_third,wide,wide,wide,1278,1319,15.051,False,0.0,False,False,1.0,0.0,losing
149,210538,1,39.064564,16.13438,7.4122276,31.652336,54,final_third,wide,wide,wide,1471,1524,15.304,True,0.20651347261811379,False,False,1.0,0.0,losing
149,210630,1,37.952923,34.342846,13.0091,24.943823,67,final_third,central,central,wide,1656,1722,13.605,True,0.0023120961236356105,False,False,1.0,0.0,losing
149,210693,0,43.968624,22.17582,59.292862,15.324238,41,middle_third,wide,wide,wide,1785,1825,15.543,False,0.0,False,True,1.0,0.0,winning
149,210746,1,40.49866,33.23797,19.696148,20.802513,33,middle_third,central,central,central,1899,1931,13.891,False,0.0,False,True,1.0,0.0,losing
149,210887,0,55.694443,10.667552,73.39465,17.70021,57,middle_third,wide,wide,wide,2240,2296,14.698,False,0.0,False,False,1.0,0.0,winning
149,210972,0,67.23161,44.91411,83.02561,15.793999,52,middle_third,central,central,central,2492,2543,11.043,False,0.0,False,True,2.0,0.0,winning
149,211046,1,68.39783,44.26481,56.677006,11.720821,26,middle_third,central,central,central,2667,2692,13.122,False,0.0,False,True,2.0,0.0,losing
149,211089,0,77.137085,29.05632,109.22742,32.090332,88,middle_third,central,central,central,2755,2842,13.146,True,0.16688026519458396,False,False,2.0,0.0,winning
149,211173,0,52.004402,50.109936,66.79155,14.7871475,22,middle_third,central,central,central,2979,3000,13.788,False,0.0,False,False,2.0,0.0,winning
150,211255,0,84.64189,63.198704,107.47702,22.835129,42,final_third,wide,wide,wide,118,159,14.509,False,0.0,False,False,0.0,0.0,tied
150,211361,0,64.97246,59.56372,103.99287,39.02041,54,middle_third,wide,wide,wide,317,370,14.128,True,0.00203441650752601,False,False,0.0,0.0,tied
150,211446,0,88.001526,52.389397,108.36751,20.365982,30,final_third,central,central,central,492,521,13.52,True,0.25223899122020305,False,False,0.0,0.0,tied
150,211653,1,50.70851,71.469124,28.725496,21.983015,40,middle_third,wide,wide,wide,820,859,16.343,False,0.0,False,False,0.0,0.0,tied
150,211910,0,80.61527,26.561691,102.498726,21.883453,71,final_third,wide,central,wide,1243,1313,14.526,True,0.2593494285963309,False,False,0.0,0.0,tied
150,212055,0,84.36459,61.412178,111.08693,26.722336,36,final_third,wide,wide,wide,1511,1546,14.782,True,0.4000422756796023,False,False,0.0,0.0,tied
150,212085,1,111.275826,20.736753,97.901985,13.37384,21,defensive_third,wide,wide,wide,1609,1629,17.23,False,0.0,False,False,0.0,0.0,tied
150,212178,1,50.91333,9.504969,38.441605,12.471725,18,middle_third,wide,wide,wide,1744,1761,16.772,False,0.0,False,False,0.0,0.0,tied
150,212282,1,85.114944,62.369343,67.36951,17.745438,29,defensive_third,wide,wide,wide,1879,1907,15.141,False,0.0,False,False,0.0,0.0,tied
150,212310,1,40.69426,28.411457,8.028631,32.665627,55,middle_third,wide,central,wide,1939,1993,14.479,True,0.002557027081172708,True,False,0.0,0.0,tied
150,212366,0,84.39838,32.49366,97.7872,13.388824,58,final_third,central,central,central,2094,2151,13.293,True,0.3884600639240529,False,False,0.0,1.0,losing
150,212549,1,27.600174,40.36538,15.483191,12.116983,21,final_third,central,central,central,2509,2529,13.229,True,0.23286353195183115,True,False,1.0,1.0,tied
150,212585,0,70.26456,23.408535,98.56678,28.302223,50,middle_third,wide,wide,wide,2607,2656,13.948,False,0.0,False,False,1.0,2.0,losing
150,212702,1,30.65109,59.960693,7.485813,23.165277,40,final_third,wide,wide,wide,2854,2893,14.077,False,0.0,False,True,2.0,2.0,tied
151,212794,1,49.41819,36.672863,38.005226,11.412964,28,middle_third,central,central,central,106,133,11.605,False,0.0,False,True,0.0,0.0,tied
151,212867,0,45.099983,52.43559,59.77465,14.674667,20,middle_third,central,central,central,280,299,13.849,False,0.0,False,False,0.0,0.0,tied
151,212878,0,69.28602,45.077614,79.614204,10.328186,43,middle_third,central,central,wide,310,352,13.252,False,0.0,False,False,0.0,0.0,tied
151,212883,0,83.95026,62.703396,96.27228,12.3220215,25,final_third,wide,wide,wide,357,381,13.139,False,0.0,False,False,0.0,0.0,tied
151,212933,1,61.023003,46.159973,45.163628,15.859375,35,middle_third,central,central,central,440,474,13.468,False,0.0,False,False,0.0,0.0,tied
151,212954,1,28.951149,22.112358,9.055342,19.895807,38,final_third,wide,wide,wide,541,578,13.891,False,0.0,False,True,0.0,0.0,tied
151,213062,1,38.479706,51.52147,12.353117,26.126589,53,final_third,wide,central,wide,818,870,14.141,False,0.0,False,True,0.0,0.0,tied
151,213063,0,12.848364,68.42055,26.298073,13.449709,38,defensive_third,wide,wide,wide,871,908,15.961,False,0.0,False,True,0.0,0.0,tied
151,213272,0,87.00215,38.901344,110.65995,23.657799,44,final_third,central,central,central,1252,1295,14.236,True,0.13482778441829923,True,False,0.0,0.0,tied
151,213327,0,82.43147,22.72691,103.39281,20.961334,67,final_third,wide,wide,central,1392,1458,12.013,True,0.003109553183261156,False,False,1.0,0.0,winning
151,213633,0,91.83838,50.28858,105.44511,13.606728,32,final_third,central,central,central,1887,1918,13.299,False,0.0,False,True,1.0,0.0,winning
151,213669,0,85.633865,20.87495,102.076805,16.44294,39,final_third,wide,wide,wide,1974,2012,15.476,False,0.0,False,False,1.0,0.0,winning
151,213679,0,100.59229,25.559595,111.26032,10.66803,53,final_third,wide,central,wide,2022,2074,13.499,False,0.0,False,False,1.0,0.0,winning
151,213869,1,26.564308,57.023006,14.959635,11.604673,20,final_third,wide,wide,wide,2424,2443,14.432,True,0.0021006667653120548,False,False,1.0,0.0,losing
151,213962,0,17.693403,64.47316,32.426514,14.73311,90,defensive_third,wide,wide,central,2587,2676,15.898,False,0.0,False,False,1.0,0.0,winning
152,214276,0,89.39039,25.425474,102.538445,13.148056,29,final_third,central,central,wide,328,356,12.896,False,0.0,False,True,0.0,0.0,tied
152,214374,1,54.04558,16.12452,39.921303,14.124279,36,middle_third,wide,wide,wide,506,541,15.17,False,0.0,False,False,0.0,0.0,tied
152,214381,1,32.833412,15.078298,10.775438,22.057974,43,final_third,wide,wide,wide,548,590,14.957,False,0.0,False,True,0.0,0.0,tied
152,214458,1,35.857258,36.04264,22.92805,12.929209,23,final_third,central,central,central,711,733,12.453,False,0.0,False,False,0.0,0.0,tied
152,214597,0,94.2679,36.498177,106.55821,12.290314,26,final_third,central,central,central,955,980,14.02,True,0.2113416080480606,False,False,0.0,0.0,tied
152,214765,0,65.06128,40.194763,110.38363,45.32235,99,middle_third,wide,central,wide,1179,1277,14.187,True,0.7052113179791376,False,False,0.0,0.0,tied
152,215039,0,55.22838,49.699524,71.08744,15.859062,32,middle_third,central,central,central,1684,1715,13.369,False,0.0,False,True,0.0,0.0,tied
152,215100,0,37.916824,21.731493,49.4165,11.499676,28,defensive_third,central,wide,central,1797,1824,14.859,False,0.0,False,False,0.0,0.0,tied
152,215128,1,49.615013,6.5952454,11.362774,38.25224,79,middle_third,wide,wide,wide,1870,1948,15.129,False,0.0,False,False,0.0,0.0,tied
152,215281,0,56.985405,27.95898,67.252914,10.267509,18,middle_third,central,central,central,2159,2176,13.983,False,0.0,False,True,0.0,0.0,tied
152,215409,1,40.19963,9.02489,11.554377,28.645254,41,middle_third,wide,wide,wide,2365,2405,14.968,False,0.0,False,True,0.0,0.0,tied
152,215694,1,52.198196,9.486003,29.93396,22.264236,35,middle_third,wide,wide,wide,2929,2963,16.501,True,0.45368646089536546,False,False,0.0,0.0,tied
153,215727,0,59.91078,40.234943,74.923035,15.012253,36,middle_third,central,central,central,3,38,10.683,False,0.0,False,True,0.0,0.0,tied
153,215907,1,64.26819,50.793106,50.999714,13.268475,20,middle_third,central,central,central,307,326,12.991,False,0.0,False,False,0.0,0.0,tied
153,215914,1,42.37011,46.457893,14.615446,27.754663,64,middle_third,central,central,central,333,396,12.915,True,0.16184815498103233,False,False,0.0,0.0,tied
153,216048,0,82.1279,25.318872,92.55644,10.428543,18,final_third,central,central,central,573,590,13.186,False,0.0,False,True,0.0,0.0,tied
153,216098,1,63.661457,20.00164,44.63381,19.027649,50,middle_third,wide,wide,wide,664,713,14.343,False,0.0,False,True,0.0,0.0,tied
153,216146,0,46.815956,16.854303,58.64182,11.825863,20,middle_third,wide,wide,wide,794,813,14.986,False,0.0,False,False,0.0,0.0,tied
153,216160,0,67.39675,28.762966,96.788605,29.391853,53,middle_third,central,central,wide,827,879,12.329,True,0.2355591194114796,True,False,0.0,0.0,tied
153,216322,1,44.27165,21.146114,18.00755,26.2641,106,middle_third,wide,wide,wide,1290,1395,15.073,False,0.0,False,False,1.0,0.0,losing
153,216378,0,12.505321,60.40364,26.338856,13.833535,34,defensive_third,wide,wide,wide,1510,1543,16.551,False,0.0,False,False,1.0,0.0,winning
153,216399,0,67.57533,52.54677,102.881485,35.306152,75,middle_third,central,central,central,1600,1674,13.323,False,0.0,False,True,1.0,0.0,winning
153,216463,1,33.325188,20.05265,14.055286,19.269901,49,final_third,wide,wide,wide,1794,1842,14.884,False,0.0,False,True,1.0,0.0,losing
153,216518,0,81.40436,37.122738,111.75305,30.348694,66,final_third,central,central,wide,1897,1962,14.49,True,0.16570352049921488,True,False,1.0,0.0,winning
153,216598,0,50.433926,57.729187,62.604347,12.170422,33,middle_third,wide,wide,central,2102,2134,13.846,False,0.0,False,True,2.0,0.0,winning
153,216628,0,93.32972,37.424934,105.83178,12.50206,20,final_third,central,central,central,2229,2248,12.375,True,0.1280720046765709,True,False,2.0,0.0,winning
153,216643,1,51.48956,41.61315,26.415367,25.074192,50,middle_third,central,central,central,2271,2320,10.171,False,0.0,False,False,3.0,0.0,losing
153,216736,1,50.902317,42.108383,39.901917,11.000401,20,middle_third,central,central,central,2438,2457,10.506,False,0.0,False,True,4.0,0.0,losing
153,216808,0,55.762268,53.060883,66.17644,10.414169,19,middle_third,central,central,central,2579,2597,11.696,False,0.0,False,True,4.0,0.0,winning
153,216839,1,31.301067,38.60541,17.662325,13.638742,22,final_third,central,central,central,2670,2691,12.292,False,0.0,False,False,4.0,0.0,losing
153,216987,0,42.215405,17.805586,53.835617,11.620213,35,middle_third,wide,wide,wide,2846,2880,15.64,False,0.0,False,False,4.0,0.0,winning
153,217005,0,72.235176,30.019806,101.84412,29.60894,42,middle_third,central,central,central,2898,2939,13.176,False,0.0,False,False,4.0,0.0,winning
154,217119,0,55.628887,40.10544,108.67617,53.047283,88,middle_third,central,central,wide,218,305,13.453,True,0.2691803065248588,False,False,0.0,0.0,tied
154,217283,1,61.080353,39.75638,50.361412,10.718941,27,middle_third,central,central,central,537,563,13.536,False,0.0,False,True,0.0,0.0,tied
154,217308,1,47.949436,33.92279,37.852272,10.097164,19,middle_third,central,central,central,598,616,13.595,False,0.0,False,True,0.0,0.0,tied
154,217329,0,37.395515,55.545265,51.58637,14.190853,25,defensive_third,central,central,central,639,663,13.277,False,0.0,False,False,0.0,0.0,tied
154,217336,0,59.301315,55.973644,91.38645,32.085136,43,middle_third,wide,central,wide,670,712,13.548,False,0.0,False,False,0.0,0.0,tied
154,217523,0,91.61198,38.357433,103.453835,11.841858,23,final_third,central,central,central,1027,1049,14.633,True,0.030162112826629825,True,False,0.0,0.0,tied
154,217735,1,53.03755,56.50559,42.914577,10.122974,24,middle_third,central,wide,central,1509,1532,14.108,False,0.0,False,True,1.0,0.0,losing
154,217853,1,45.97226,28.69501,10.983038,34.98922,72,middle_third,central,central,wide,1696,1767,13.894,False,0.0,False,True,1.0,0.0,losing
154,217957,1,41.75998,12.119453,14.50132,27.25866,70,middle_third,wide,wide,wide,1920,1989,14.351,True,0.0009189791260462722,False,False,1.0,0.0,losing
154,218007,0,69.25617,71.35403,111.82358,42.567406,62,middle_third,wide,wide,wide,2039,2100,15.424,True,0.1812578367285721,True,False,1.0,0.0,winning
154,218086,1,39.418816,68.674255,14.716534,24.702282,53,final_third,wide,wide,wide,2259,2311,14.541,False,0.0,False,False,2.0,0.0,losing
154,218136,0,61.021313,34.525944,79.43506,18.413746,45,middle_third,central,central,central,2377,2421,12.567,False,0.0,False,False,2.0,0.0,winning
154,218227,0,65.05995,58.665882,83.88602,18.826065,59,middle_third,central,wide,central,2623,2681,13.515,True,0.0020847666043324682,False,False,2.0,0.0,winning
155,218426,1,26.062181,70.92009,7.881793,18.18039,29,final_third,wide,wide,wide,123,151,14.068,True,0.2218749746668846,False,False,0.0,0.0,tied
155,218509,0,69.53466,10.951032,103.88391,34.34925,70,middle_third,wide,wide,wide,261,330,14.585,True,0.22805830700399182,False,False,0.0,0.0,tied
155,218721,1,43.64551,26.64328,19.07597,24.569542,42,middle_third,central,central,central,638,679,9.614,True,0.060223017082770745,True,False,1.0,0.0,losing
155,218734,0,61.80218,47.534683,71.96892,10.166737,27,middle_third,central,central,central,713,739,10.92,False,0.0,False,True,1.0,1.0,tied
155,218741,1,64.35183,53.0421,49.291477,15.060352,33,middle_third,wide,central,wide,746,778,9.363,False,0.0,False,False,1.0,1.0,tied
155,218949,0,56.908936,23.40567,67.5199,10.610962,39,middle_third,wide,wide,wide,1246,1284,12.239,False,0.0,False,True,2.0,1.0,winning
155,218960,0,79.476875,19.703224,104.336,24.859123,70,middle_third,wide,wide,wide,1298,1367,12.66,False,0.0,False,False,2.0,1.0,winning
155,219028,1,53.175537,42.99069,17.957521,35.218018,58,middle_third,central,central,wide,1455,1512,13.656,True,0.23668870974514195,False,False,2.0,1.0,losing
155,219490,1,39.64119,61.61048,17.05352,22.58767,58,final_third,wide,wide,wide,2326,2383,14.445,True,0.22374600817094661,True,False,3.0,1.0,losing
155,219512,0,59.968376,40.0774,70.126854,10.158478,22,middle_third,central,central,central,2409,2430,11.201,False,0.0,False,False,3.0,2.0,winning
155,219531,0,69.355835,58.4749,80.50464,11.148804,25,middle_third,wide,wide,wide,2455,2479,10.506,False,0.0,False,False,3.0,2.0,winning
155,219594,1,95.36276,23.421022,82.96844,12.394325,33,defensive_third,wide,wide,wide,2655,2687,15.171,False,0.0,False,False,3.0,2.0,losing
155,219760,1,75.480736,30.92545,51.769123,23.711613,54,middle_third,central,central,central,2939,2992,12.963,False,0.0,False,False,3.0,2.0,losing
156,219799,0,80.837425,43.831444,102.10471,21.267288,31,final_third,central,central,central,58,88,9.648,False,0.0,False,False,0.0,0.0,tied
156,219914,1,52.18691,40.27427,8.267384,43.919525,73,middle_third,central,central,central,351,423,13.609,True,0.20107296485214807,False,False,0.0,0.0,tied
156,220022,1,31.012442,39.626064,11.406008,19.606434,42,final_third,central,central,wide,580,621,13.49,False,0.0,False,True,0.0,0.0,tied
156,220096,1,21.956835,61.809444,5.2706623,16.686172,28,final_third,wide,wide,wide,724,751,14.386,False,0.0,False,False,0.0,0.0,tied
156,220181,0,44.947773,57.443855,78.13696,33.18919,50,middle_third,central,wide,central,906,955,13.912,False,0.0,False,False,0.0,0.0,tied
156,220215,1,66.00454,45.386257,40.69187,25.312668,34,middle_third,central,central,central,1060,1093,14.362,False,0.0,False,False,0.0,0.0,tied
156,220217,1,40.055202,47.944912,20.253452,19.80175,96,middle_third,central,central,wide,1095,1190,14.203,False,0.0,False,False,0.0,0.0,tied
156,220316,0,37.089714,50.31105,83.33361,46.243896,80,defensive_third,central,central,central,1386,1465,14.077,False,0.0,False,False,0.0,0.0,tied
156,220324,0,91.26347,31.46957,105.155426,13.8919525,65,final_third,wide,central,wide,1473,1537,13.99,False,0.0,False,False,0.0,0.0,tied
156,220411,0,47.119877,47.774277,76.46929,29.349415,58,middle_third,central,central,central,1704,1761,13.366,True,0.2752717918189083,True,False,0.0,0.0,tied
156,220418,0,82.95853,43.548054,101.16088,18.202354,30,final_third,central,central,central,1768,1797,12.315,True,0.2752717918189083,True,False,0.0,0.0,tied
156,220428,1,60.031784,39.922558,47.47635,12.555435,42,middle_third,central,central,central,1807,1848,10.908,False,0.0,False,False,1.0,0.0,losing
156,220433,1,42.657104,37.161236,16.188683,26.468422,38,middle_third,central,central,central,1853,1890,10.428,False,0.0,False,True,1.0,0.0,losing
156,220545,0,96.94433,55.202003,112.173195,15.228867,21,final_third,central,central,central,2117,2137,12.902,True,0.2263183254003097,True,False,1.0,0.0,winning
156,220572,0,94.27873,14.081692,111.77118,17.492447,54,final_third,wide,wide,wide,2216,2269,11.882,True,0.16260380242151132,False,False,2.0,0.0,winning
156,220658,0,55.541527,40.672752,78.209656,22.668129,49,middle_third,central,central,central,2386,2434,13.014,False,0.0,False,True,2.0,0.0,winning
156,220733,0,85.60862,46.383533,100.33733,14.728714,27,final_third,central,central,central,2555,2581,12.314,False,0.0,False,False,2.0,0.0,winning
156,220821,1,71.22541,33.56255,57.005775,14.219635,20,middle_third,central,central,central,2725,2744,13.174,False,0.0,False,True,2.0,0.0,losing
156,220973,0,81.33812,27.102673,107.27157,25.933449,42,final_third,wide,central,wide,2959,3000,14.119,False,0.0,False,False,2.0,0.0,winning
157,221013,1,57.792664,8.463258,41.985218,15.807446,41,middle_third,wide,wide,wide,109,149,12.084,False,0.0,False,True,0.0,0.0,tied
157,221102,0,71.26001,45.345592,85.04852,13.788513,31,middle_third,central,central,central,267,297,12.703,False,0.0,False,True,0.0,0.0,tied
157,221347,0,47.662045,14.218742,62.328537,14.666492,28,middle_third,wide,wide,wide,748,775,13.472,False,0.0,False,True,1.0,0.0,winning
157,221385,0,88.97248,50.490986,107.96592,18.993439,26,final_third,central,central,central,862,887,13.169,True,0.00729760620215161,True,False,1.0,0.0,winning
157,221607,0,88.46284,31.807745,110.243866,21.781029,42,final_third,wide,central,wide,1205,1246,14.072,False,0.0,False,True,2.0,0.0,winning
157,221873,0,83.93472,50.840107,103.86167,19.926949,68,final_third,central,central,wide,1699,1766,13.729,False,0.0,False,True,2.0,0.0,winning
157,222048,0,64.83277,43.68634,75.40598,10.573212,24,middle_third,central,central,central,2037,2060,13.519,False,0.0,False,False,2.0,0.0,winning
157,222170,0,71.84481,63.426304,102.59113,30.746323,76,middle_third,wide,wide,wide,2232,2307,14.552,False,0.0,False,True,2.0,0.0,winning
157,222231,1,52.140537,34.149483,37.51581,14.624729,29,middle_third,central,central,central,2374,2402,14.598,False,0.0,False,True,2.0,0.0,losing
157,222315,1,53.852673,20.77817,39.55768,14.294994,76,middle_third,central,wide,central,2506,2581,13.563,False,0.0,False,True,2.0,0.0,losing
157,222346,0,53.191433,66.24235,77.60333,24.4119,56,middle_third,wide,wide,central,2618,2673,14.589,False,0.0,False,False,2.0,0.0,winning
157,222359,0,93.254,44.154743,103.55109,10.297089,19,final_third,central,central,central,2733,2751,12.256,True,0.26982037427544214,False,False,2.0,0.0,winning
157,222487,0,87.21168,40.225506,112.36596,25.154282,46,final_third,central,central,central,2894,2939,14.422,True,0.024084294599719114,True,False,2.0,0.0,winning
158,222512,0,62.06143,53.416893,72.09329,10.03186,19,middle_third,central,central,central,22,40,9.556,False,0.0,False,True,0.0,0.0,tied
158,222524,0,80.52147,43.954754,104.38475,23.863281,59,final_third,central,central,central,73,131,10.485,True,0.0019811407923413155,True,False,0.0,0.0,tied
158,222550,0,71.29923,34.082985,109.00456,37.70533,72,middle_third,central,central,wide,229,300,10.307,True,0.26795570102389116,False,False,1.0,0.0,winning
158,222626,0,63.687138,47.45422,83.048325,19.361187,33,middle_third,central,central,central,393,425,13.162,False,0.0,False,True,1.0,0.0,winning
158,222628,0,82.84257,47.06282,100.824936,17.982368,29,final_third,central,central,central,430,458,13.531,True,0.6136093715933607,False,False,1.0,0.0,winning
158,222635,0,94.05943,34.431187,105.46733,11.407898,21,final_third,central,central,central,482,502,13.535,True,0.0013773165487473004,False,False,1.0,0.0,winning
158,222821,0,44.223225,32.79447,79.20794,34.984715,59,middle_third,central,central,central,796,854,13.722,True,0.26316833849537674,True,False,1.0,0.0,winning
158,222828,0,88.450905,40.051186,103.03203,14.581123,24,final_third,central,central,central,861,884,13.407,True,0.26316833849537674,True,False,1.0,0.0,winning
158,222849,1,49.109554,42.06698,13.189198,35.920357,72,middle_third,central,central,wide,982,1053,11.208,True,0.14671746672585545,True,False,2.0,0.0,losing
158,222865,0,59.938866,40.151512,79.178955,19.24009,45,middle_third,central,central,central,1092,1136,9.972,False,0.0,False,False,2.0,1.0,winning
158,222955,0,83.72459,40.37599,103.343056,19.61847,68,final_third,central,central,central,1271,1338,14.658,True,0.3990268086456059,False,False,2.0,1.0,winning
158,223091,0,87.69175,26.539099,108.89312,21.20137,27,final_third,central,central,central,1545,1571,14.57,True,0.001088333340595232,False,False,2.0,1.0,winning
158,223255,0,96.21201,65.50406,107.26028,11.048264,44,final_third,wide,wide,wide,1874,1917,15.68,False,0.0,False,False,2.0,1.0,winning
158,223351,1,28.650528,52.969437,16.358107,12.292421,86,final_third,wide,central,wide,2040,2125,14.316,False,0.0,False,True,2.0,1.0,losing
158,223396,0,56.52018,43.99906,77.826584,21.306404,73,middle_third,central,central,central,2170,2242,13.687,False,0.0,False,False,2.0,1.0,winning
158,223413,0,89.057335,35.154263,105.107864,16.05053,34,final_third,central,central,wide,2286,2319,14.412,True,0.3598310111917439,False,False,2.0,1.0,winning
158,223460,1,70.94791,37.29954,29.39371,41.5542,138,middle_third,wide,central,central,2371,2508,14.461,False,0.0,False,False,2.0,1.0,losing
158,223514,1,52.544147,45.32662,30.258179,22.285969,37,middle_third,central,central,central,2568,2604,13.916,False,0.0,False,False,2.0,1.0,losing
158,223537,1,25.589884,24.624207,10.163033,15.426851,51,final_third,wide,central,wide,2639,2689,13.877,True,0.0031469057496245467,True,False,2.0,1.0,losing
158,223565,0,59.918964,40.197598,111.38878,51.469814,84,middle_third,wide,central,wide,2719,2802,10.077,False,0.0,False,False,2.0,2.0,tied
158,223661,1,50.741604,71.38252,40.620216,10.1213875,23,middle_third,wide,wide,wide,2936,2958,17.232,False,0.0,False,True,2.0,2.0,tied
159,223719,0,75.672165,61.25605,91.78565,16.113487,29,middle_third,wide,wide,wide,48,76,11.609,False,0.0,False,False,0.0,0.0,tied
159,223953,1,45.28216,4.9962063,26.404078,18.878084,28,middle_third,wide,wide,wide,502,529,17.554,False,0.0,False,False,0.0,0.0,tied
159,223967,1,22.699173,22.669704,11.899552,10.799621,39,final_third,wide,wide,wide,543,581,14.124,True,0.001968521891067588,False,False,0.0,0.0,tied
159,224058,0,84.01683,79.54912,109.30687,25.29004,49,final_third,wide,wide,wide,701,749,15.485,True,0.26268370161603766,True,False,0.0,0.0,tied
159,224129,0,90.31462,46.024284,108.0892,17.774582,26,final_third,central,central,central,926,951,11.694,True,0.20490113351026112,False,False,1.0,0.0,winning
159,224301,0,60.21442,31.727692,97.60316,37.388737,63,middle_third,central,central,central,1210,1272,13.888,False,0.0,False,False,1.0,0.0,winning
159,224441,0,50.21726,20.959465,61.171432,10.954174,28,middle_third,wide,wide,wide,1518,1545,14.741,False,0.0,False,False,1.0,0.0,winning
159,224514,1,62.85889,41.931423,16.19675,46.66214,83,middle_third,central,central,central,1682,1764,13.31,True,0.007897918118876593,True,False,1.0,0.0,losing
159,224535,0,59.978943,40.051838,105.96827,45.989326,101,middle_third,central,central,wide,1785,1885,10.2,True,0.2673667831627768,True,False,1.0,1.0,tied
159,224574,1,57.98039,27.021885,42.286697,15.693691,32,middle_third,central,central,central,1949,1980,8.599,False,0.0,False,False,2.0,1.0,losing
159,224627,0,58.666893,44.963196,69.75713,11.0902405,42,middle_third,central,central,central,2091,2132,11.558,False,0.0,False,False,2.0,1.0,winning
159,224635,0,80.76552,43.320274,92.14307,11.377548,55,final_third,central,central,central,2140,2194,13.626,False,0.0,False,False,2.0,1.0,winning
159,224692,1,75.486534,10.055756,64.716125,10.770409,20,middle_third,wide,wide,wide,2273,2292,14.133,False,0.0,False,False,2.0,1.0,losing
159,224766,1,73.27068,65.35339,10.001353,63.26933,101,middle_third,wide,wide,wide,2409,2509,14.675,False,0.0,False,False,2.0,1.0,losing
159,224794,0,32.169647,48.009453,53.664707,21.49506,34,defensive_third,central,central,central,2543,2576,14.536,False,0.0,False,False,2.0,1.0,winning
159,224805,0,70.260544,44.24513,80.787895,10.527351,78,middle_third,central,central,central,2587,2664,13.769,True,0.05909969749175787,False,False,2.0,1.0,winning
160,225054,1,36.176636,38.111168,18.522291,17.654345,25,final_third,central,central,central,71,95,8.918,True,0.23539122118639585,True,False,0.0,0.0,tied
160,225099,1,35.44868,23.488583,13.030919,22.417763,59,final_third,wide,wide,wide,206,264,12.463,False,0.0,False,True,0.0,1.0,winning
160,225173,0,90.54767,40.177097,104.35096,13.803291,39,final_third,central,central,wide,371,409,14.387,True,0.1699387286904771,False,False,0.0,1.0,losing
160,225424,1,50.237774,65.91885,15.342822,34.89495,63,middle_third,wide,wide,wide,793,855,15.059,False,0.0,False,True,0.0,1.0,winning
160,225502,0,60.192513,35.994156,74.6955,14.502991,29,middle_third,central,central,central,982,1010,13.852,False,0.0,False,False,0.0,1.0,losing
160,225529,0,92.11135,56.64122,106.71421,14.6028595,38,final_third,wide,wide,wide,1061,1098,15.105,False,0.0,False,False,0.0,1.0,losing
160,225620,0,73.45938,39.196068,85.43214,11.972755,52,middle_third,central,central,central,1288,1339,11.616,False,0.0,False,False,1.0,1.0,tied
160,225626,0,89.00384,23.401028,106.79256,17.78872,28,final_third,wide,wide,wide,1345,1372,13.386,False,0.0,False,False,1.0,1.0,tied
160,225670,0,90.619095,19.760517,110.70341,20.084312,32,final_third,wide,wide,central,1514,1545,12.781,True,0.002632718254634145,True,False,1.0,1.0,tied
160,225920,1,29.695276,11.501976,13.163248,16.532028,32,final_third,wide,wide,wide,1970,2001,15.403,True,0.34955547440210505,False,False,2.0,1.0,losing
160,226049,1,54.30113,12.07075,12.901658,41.39947,57,middle_third,wide,wide,wide,2144,2200,14.975,False,0.0,False,False,2.0,1.0,losing
160,226152,1,39.420135,36.24002,16.488548,22.931587,35,final_third,central,central,central,2356,2390,13.824,False,0.0,False,False,2.0,1.0,losing
160,226315,1,33.554157,20.961454,11.511655,22.042503,43,final_third,wide,wide,wide,2657,2699,15.146,False,0.0,False,True,2.0,1.0,losing
160,226447,0,77.06764,51.548286,87.7827,10.715057,33,middle_third,central,central,central,2836,2868,14.374,True,0.4121832970506514,True,False,2.0,1.0,winning
161,226569,0,82.01192,17.493061,102.990944,20.979027,55,final_third,wide,wide,wide,114,168,13.816,False,0.0,False,False,0.0,0.0,tied
161,226697,0,74.648315,35.872944,102.28468,27.636368,41,middle_third,central,central,central,342,382,14.008,True,0.003020658889762605,True,False,0.0,0.0,tied
161,226815,0,46.10155,14.798267,56.98909,10.887539,19,middle_third,wide,wide,wide,598,616,16.903,False,0.0,False,False,1.0,0.0,winning
